,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
24192,2021-580,Australian Open,Hard,128.0,G,2021-02-08,134,103852,,,Feliciano Lopez,L,188.0,ESP,39.3,111454,,WC,Li Tu,R,183.0,AUS,24.7,6-7(1) 6-4 7-6(4) 6-4,5,R128,166.0,21.0,11.0,130.0,62.0,54.0,41.0,22.0,2.0,4.0,19.0,4.0,130.0,78.0,56.0,35.0,22.0,2.0,6.0,65.0,998.0,,
24193,2021-580,Australian Open,Hard,128.0,G,2021-02-08,135,132283,31.0,,Lorenzo Sonego,R,191.0,ITA,25.7,105023,,,Sam Querrey,R,198.0,USA,33.3,7-5 6-4 6-4,5,R128,131.0,11.0,4.0,101.0,59.0,46.0,26.0,16.0,2.0,2.0,10.0,6.0,97.0,51.0,40.0,22.0,16.0,7.0,10.0,35.0,1588.0,52.0,1085.0
24194,2021-580,Australian Open,Hard,128.0,G,2021-02-08,136,134770,24.0,,Casper Ruud,R,183.0,NOR,22.1,111442,,,Jordan Thompson,R,183.0,AUS,26.8,6-3 6-3 2-1 RET,5,R128,92.0,4.0,2.0,61.0,42.0,35.0,12.0,11.0,3.0,3.0,5.0,1.0,71.0,45.0,26.0,13.0,10.0,1.0,4.0,28.0,1739.0,49.0,1113.0
24195,2021-580,Australian Open,Hard,128.0,G,2021-02-08,137,126205,,,Tommy Paul,R,185.0,USA,23.7,105932,,,Nikoloz Basilashvili,R,185.0,GEO,28.9,6-4 7-6(0) 6-4,5,R128,130.0,11.0,1.0,102.0,73.0,52.0,15.0,16.0,7.0,10.0,3.0,5.0,106.0,61.0,38.0,21.0,16.0,9.0,14.0,53.0,1080.0,40.0,1405.0
24196,2021-580,Australian Open,Hard,128.0,G,2021-02-08,138,106331,,WC,Christopher Oconnell,R,183.0,AUS,26.6,105526,,,Jan Lennard Struff,R,193.0,GER,30.7,7-6(2) 7-6(5) 6-1,5,R128,122.0,10.0,3.0,108.0,63.0,55.0,23.0,16.0,6.0,6.0,14.0,3.0,100.0,60.0,49.0,17.0,15.0,2.0,4.0,121.0,568.0,37.0,1495.0
24197,2021-580,Australian Open,Hard,128.0,G,2021-02-08,139,105430,,,Radu Albot,R,175.0,MDA,31.2,105138,12.0,,Roberto Bautista Agut,R,183.0,ESP,32.8,6-7(1) 6-0 6-4 7-6(5),5,R128,195.0,11.0,4.0,129.0,78.0,59.0,24.0,20.0,4.0,8.0,7.0,7.0,136.0,90.0,53.0,20.0,20.0,6.0,14.0,85.0,817.0,13.0,2710.0
24198,2021-580,Australian Open,Hard,128.0,G,2021-02-08,140,200615,,WC,Alexei Popyrin,R,196.0,AUS,21.5,105676,13.0,,David Goffin,R,180.0,BEL,30.1,3-6 6-4 6-7(4) 7-6(6) 6-3,5,R128,223.0,12.0,7.0,159.0,94.0,67.0,37.0,26.0,4.0,9.0,8.0,11.0,180.0,107.0,76.0,35.0,26.0,7.0,13.0,113.0,643.0,15.0,2600.0
24199,2021-580,Australian Open,Hard,128.0,G,2021-02-08,141,144750,,,Lloyd Harris,R,193.0,RSA,23.9,111453,,LL,Mikael Torpegaard,R,193.0,DEN,26.7,4-6 6-3 6-2 6-2,5,R128,145.0,21.0,2.0,95.0,65.0,52.0,21.0,18.0,4.0,5.0,6.0,7.0,103.0,55.0,36.0,26.0,17.0,6.0,11.0,91.0,793.0,188.0,350.0
24200,2021-580,Australian Open,Hard,128.0,G,2021-02-08,142,111456,,,Mackenzie Mcdonald,R,178.0,USA,25.8,106065,,,Marco Cecchinato,R,185.0,ITA,28.3,3-6 6-3 6-2 6-2,5,R128,132.0,14.0,3.0,95.0,62.0,49.0,18.0,17.0,5.0,7.0,3.0,8.0,114.0,74.0,51.0,15.0,17.0,5.0,11.0,192.0,345.0,82.0,838.0
24201,2021-580,Australian Open,Hard,128.0,G,2021-02-08,143,106432,22.0,,Borna Coric,R,188.0,CRO,24.2,105550,,,Guido Pella,L,183.0,ARG,30.7,6-3 7-6(5) 7-5,5,R128,143.0,23.0,2.0,94.0,66.0,52.0,18.0,17.0,1.0,3.0,4.0,2.0,108.0,67.0,47.0,19.0,16.0,7.0,11.0,25.0,1855.0,44.0,1310.0
24202,2021-580,Australian Open,Hard,128.0,G,2021-02-08,144,105936,28.0,,Filip Krajinovic,R,185.0,SRB,28.9,104898,,LL,Robin Haase,R,191.0,NED,33.8,7-6(4) 6-3 4-6 6-2,5,R128,134.0,14.0,2.0,112.0,74.0,61.0,21.0,20.0,0.0,2.0,15.0,3.0,106.0,64.0,45.0,25.0,19.0,3.0,7.0,33.0,1673.0,197.0,340.0
24203,2021-580,Australian Open,Hard,128.0,G,2021-02-08,145,104665,,,Pablo Andujar,R,180.0,ESP,35.0,111460,,Q,Quentin Halys,R,191.0,FRA,24.2,6-4 7-5 7-5,5,R128,134.0,2.0,4.0,95.0,70.0,54.0,12.0,17.0,2.0,4.0,17.0,14.0,106.0,59.0,42.0,16.0,17.0,7.0,12.0,59.0,1044.0,207.0,310.0
24204,2021-580,Australian Open,Hard,128.0,G,2021-02-08,146,106148,,,Roberto Carballes Baena,R,183.0,ESP,27.8,105226,,,Attila Balazs,R,180.0,HUN,32.3,7-5 3-6 6-2 6-3,5,R128,158.0,8.0,3.0,95.0,70.0,57.0,16.0,19.0,2.0,4.0,6.0,8.0,136.0,72.0,50.0,29.0,19.0,14.0,19.0,99.0,751.0,94.0,779.0
24205,2021-580,Australian Open,Hard,128.0,G,2021-02-08,147,106421,4.0,,Daniil Medvedev,R,198.0,RUS,24.9,105577,,,Vasek Pospisil,R,193.0,CAN,30.6,6-2 6-2 6-4,5,R128,107.0,8.0,2.0,74.0,50.0,39.0,16.0,13.0,1.0,1.0,6.0,3.0,78.0,45.0,32.0,12.0,13.0,4.0,9.0,4.0,8715.0,63.0,1013.0
24206,2021-580,Australian Open,Hard,128.0,G,2021-02-08,148,126774,5.0,,Stefanos Tsitsipas,R,193.0,GRE,22.4,104468,,,Gilles Simon,R,183.0,FRA,36.1,6-1 6-2 6-1,5,R128,92.0,1.0,1.0,56.0,33.0,27.0,17.0,11.0,0.0,0.0,0.0,6.0,68.0,45.0,26.0,4.0,11.0,3.0,10.0,6.0,5965.0,66.0,990.0
24207,2021-580,Australian Open,Hard,128.0,G,2021-02-08,149,106423,,WC,Thanasi Kokkinakis,R,193.0,AUS,24.8,126952,,,Soon Woo Kwon,R,180.0,KOR,23.1,6-4 6-1 6-1,5,R128,93.0,19.0,2.0,62.0,41.0,34.0,15.0,12.0,1.0,1.0,2.0,3.0,63.0,35.0,21.0,13.0,12.0,1.0,7.0,267.0,209.0,97.0,768.0
24208,2021-580,Australian Open,Hard,128.0,G,2021-02-08,150,207989,,Q,Carlos Alcaraz,R,183.0,ESP,17.7,122298,,Q,Botic Van De Zandschulp,R,191.0,NED,25.3,6-1 6-4 6-4,5,R128,114.0,2.0,1.0,84.0,48.0,37.0,23.0,14.0,3.0,4.0,4.0,6.0,90.0,49.0,35.0,16.0,13.0,7.0,12.0,141.0,484.0,151.0,461.0
24209,2021-580,Australian Open,Hard,128.0,G,2021-02-08,151,144707,,,Mikael Ymer,R,183.0,SWE,22.4,128034,26.0,,Hubert Hurkacz,R,196.0,POL,23.9,3-6 6-3 3-6 7-5 6-3,5,R128,224.0,7.0,9.0,184.0,139.0,91.0,20.0,24.0,13.0,17.0,19.0,3.0,135.0,95.0,67.0,23.0,24.0,3.0,8.0,95.0,775.0,30.0,1735.0
24210,2021-580,Australian Open,Hard,128.0,G,2021-02-08,152,111575,19.0,,Karen Khachanov,R,198.0,RUS,24.7,126846,,WC,Aleksandar Vukic,R,188.0,AUS,24.8,6-3 6-7(4) 7-6(2) 6-4,5,R128,186.0,10.0,6.0,146.0,84.0,67.0,33.0,22.0,7.0,9.0,15.0,3.0,131.0,74.0,57.0,29.0,21.0,8.0,12.0,20.0,2290.0,196.0,341.0
24211,2021-580,Australian Open,Hard,128.0,G,2021-02-08,153,105575,,,Ricardas Berankis,R,175.0,LTU,30.6,111576,,WC,Sumit Nagal,R,178.0,IND,23.4,6-2 7-5 6-3,5,R128,130.0,2.0,5.0,106.0,66.0,48.0,19.0,15.0,9.0,11.0,2.0,2.0,98.0,76.0,45.0,8.0,14.0,8.0,14.0,73.0,909.0,144.0,480.0
24212,2021-580,Australian Open,Hard,128.0,G,2021-02-08,154,207830,,Q,Tomas Machac,R,183.0,CZE,20.3,106408,,Q,Mario Vilella Martinez,R,178.0,ESP,25.6,6-7(5) 7-5 6-0 3-0 RET,5,R128,152.0,11.0,1.0,98.0,64.0,51.0,19.0,17.0,5.0,6.0,14.0,10.0,120.0,60.0,41.0,25.0,16.0,6.0,12.0,199.0,333.0,181.0,359.0
24213,2021-580,Australian Open,Hard,128.0,G,2021-02-08,155,126610,9.0,,Matteo Berrettini,R,196.0,ITA,24.8,104731,,,Kevin Anderson,R,203.0,RSA,34.7,7-6(9) 7-5 6-3,5,R128,143.0,14.0,1.0,95.0,72.0,64.0,15.0,17.0,3.0,3.0,18.0,2.0,112.0,85.0,61.0,16.0,16.0,5.0,7.0,10.0,3345.0,81.0,845.0
24214,2021-580,Australian Open,Hard,128.0,G,2021-02-08,156,104926,16.0,,Fabio Fognini,R,178.0,ITA,33.7,105732,,,Pierre Hugues Herbert,R,188.0,FRA,29.8,6-4 6-2 6-3,5,R128,114.0,2.0,8.0,78.0,43.0,34.0,21.0,14.0,0.0,0.0,9.0,3.0,84.0,39.0,28.0,22.0,13.0,6.0,11.0,17.0,2535.0,84.0,822.0
24215,2021-580,Australian Open,Hard,128.0,G,2021-02-08,157,106099,,,Salvatore Caruso,R,185.0,ITA,28.1,105967,,Q,Henri Laaksonen,R,185.0,SUI,28.8,6-2 6-4 6-3,5,R128,107.0,5.0,0.0,74.0,46.0,37.0,13.0,14.0,2.0,4.0,8.0,8.0,99.0,57.0,37.0,12.0,13.0,11.0,18.0,78.0,863.0,139.0,492.0
24216,2021-580,Australian Open,Hard,128.0,G,2021-02-08,158,104655,,,Pablo Cuevas,R,180.0,URU,35.1,104312,,,Andreas Seppi,R,190.0,ITA,36.9,6-4 4-6 6-2 6-2,5,R128,140.0,10.0,1.0,101.0,62.0,49.0,23.0,18.0,1.0,3.0,7.0,3.0,104.0,53.0,35.0,28.0,18.0,0.0,6.0,72.0,927.0,108.0,699.0
24217,2021-580,Australian Open,Hard,128.0,G,2021-02-08,159,200282,21.0,,Alex De Minaur,R,183.0,AUS,21.9,105815,,,Tennys Sandgren,R,188.0,USA,29.5,7-5 6-1 6-1,5,R128,108.0,4.0,1.0,64.0,43.0,37.0,15.0,13.0,0.0,0.0,12.0,5.0,99.0,53.0,34.0,18.0,13.0,6.0,12.0,23.0,2065.0,51.0,1091.0
24218,2021-580,Australian Open,Hard,128.0,G,2021-02-08,160,111815,,,Cameron Norrie,L,188.0,GBR,25.4,105554,30.0,,Daniel Evans,R,175.0,GBR,30.7,6-4 4-6 6-4 7-5,5,R128,207.0,8.0,4.0,117.0,80.0,57.0,22.0,21.0,3.0,6.0,9.0,7.0,151.0,95.0,62.0,26.0,21.0,11.0,16.0,69.0,935.0,26.0,1794.0
24219,2021-580,Australian Open,Hard,128.0,G,2021-02-08,161,126128,,Q,Roman Safiullin,R,185.0,RUS,23.5,125802,,,Ilya Ivashka,R,193.0,BLR,26.9,6-4 6-3 6-4,5,R128,126.0,12.0,2.0,92.0,56.0,43.0,15.0,15.0,7.0,10.0,5.0,5.0,89.0,50.0,31.0,16.0,14.0,9.0,15.0,183.0,357.0,110.0,681.0
24220,2021-580,Australian Open,Hard,128.0,G,2021-02-08,162,111581,,Q,Michael Mmoh,R,188.0,USA,23.0,104678,,Q,Viktor Troicki,R,193.0,SRB,34.9,7-6(3) 6-7(3) 3-6 7-6(3) 7-5,5,R128,246.0,9.0,8.0,184.0,122.0,85.0,25.0,29.0,7.0,13.0,16.0,3.0,178.0,122.0,79.0,32.0,28.0,5.0,11.0,177.0,368.0,202.0,326.0
24221,2021-580,Australian Open,Hard,128.0,G,2021-02-08,163,104745,2.0,,Rafael Nadal,L,185.0,ESP,34.6,111513,,,Laslo Djere,R,188.0,SRB,25.6,6-3 6-4 6-1,5,R128,112.0,5.0,1.0,72.0,48.0,40.0,11.0,13.0,4.0,5.0,4.0,5.0,75.0,41.0,26.0,13.0,13.0,5.0,11.0,2.0,9850.0,56.0,1068.0
24222,2021-580,Australian Open,Hard,128.0,G,2021-02-08,164,104925,1.0,,Novak Djokovic,R,188.0,SRB,33.7,126207,,,Frances Tiafoe,R,188.0,USA,23.0,6-3 6-7(3) 7-6(2) 6-3,5,R64,210.0,26.0,5.0,120.0,74.0,62.0,27.0,21.0,1.0,3.0,23.0,8.0,148.0,78.0,58.0,34.0,21.0,9.0,14.0,1.0,12030.0,64.0,1005.0
24223,2021-580,Australian Open,Hard,128.0,G,2021-02-08,165,126203,27.0,,Taylor Fritz,R,196.0,USA,23.2,124187,,,Reilly Opelka,R,211.0,USA,23.4,4-6 7-6(6) 6-7(4) 7-6(5) 6-2,5,R64,247.0,18.0,7.0,199.0,122.0,92.0,42.0,27.0,14.0,16.0,43.0,7.0,185.0,122.0,92.0,32.0,27.0,10.0,13.0,31.0,1695.0,38.0,1422.0
24224,2021-580,Australian Open,Hard,128.0,G,2021-02-08,166,105916,,,Marton Fucsovics,R,188.0,HUN,29.0,104527,17.0,,Stan Wawrinka,R,183.0,SUI,35.8,7-5 6-1 4-6 2-6 7-6(9),5,R64,239.0,2.0,5.0,134.0,76.0,50.0,38.0,25.0,1.0,6.0,9.0,2.0,170.0,99.0,64.0,38.0,24.0,11.0,17.0,55.0,1072.0,18.0,2365.0
24225,2021-580,Australian Open,Hard,128.0,G,2021-02-08,167,105683,14.0,,Milos Raonic,R,196.0,CAN,30.1,144895,,,Corentin Moutet,L,180.0,FRA,21.8,6-7(1) 6-1 6-1 6-4,5,R64,145.0,26.0,6.0,87.0,56.0,52.0,20.0,18.0,0.0,0.0,3.0,3.0,113.0,68.0,42.0,24.0,18.0,10.0,16.0,14.0,2630.0,71.0,928.0
24226,2021-580,Australian Open,Hard,128.0,G,2021-02-08,168,124079,,,Pedro Martinez,R,185.0,ESP,23.7,200325,,,Emil Ruusuvuori,R,188.0,FIN,21.8,1-6 6-3 6-2 7-6(5),5,R64,189.0,5.0,5.0,120.0,81.0,52.0,21.0,18.0,5.0,10.0,10.0,3.0,119.0,77.0,44.0,21.0,18.0,8.0,14.0,87.0,810.0,86.0,816.0
24227,2021-580,Australian Open,Hard,128.0,G,2021-02-08,169,105583,23.0,,Dusan Lajovic,R,183.0,SRB,30.6,122330,,,Alexander Bublik,R,196.0,KAZ,23.6,6-4 7-6(4) 4-6 6-3,5,R64,185.0,6.0,3.0,147.0,103.0,72.0,22.0,21.0,17.0,20.0,25.0,10.0,129.0,71.0,57.0,24.0,20.0,5.0,9.0,27.0,1785.0,45.0,1220.0
24228,2021-580,Australian Open,Hard,128.0,G,2021-02-08,170,105173,32.0,,Adrian Mannarino,L,180.0,FRA,32.6,200175,,,Miomir Kecmanovic,R,183.0,SRB,21.4,6-1 6-2 6-4,5,R64,110.0,10.0,2.0,75.0,49.0,40.0,13.0,13.0,2.0,3.0,5.0,2.0,84.0,53.0,30.0,12.0,12.0,10.0,16.0,36.0,1561.0,41.0,1353.0
24229,2021-580,Australian Open,Hard,128.0,G,2021-02-08,171,100644,6.0,,Alexander Zverev,R,198.0,GER,23.8,202195,,Q,Maxime Cressy,R,201.0,USA,23.7,7-5 6-4 6-3,5,R64,124.0,15.0,3.0,87.0,62.0,51.0,15.0,16.0,4.0,4.0,10.0,9.0,104.0,64.0,41.0,24.0,15.0,6.0,10.0,7.0,5615.0,172.0,389.0
24230,2021-580,Australian Open,Hard,128.0,G,2021-02-08,172,106233,3.0,,Dominic Thiem,R,185.0,AUT,27.4,136440,,,Dominik Koepfer,L,180.0,GER,26.7,6-4 6-0 6-2,5,R64,99.0,7.0,2.0,67.0,47.0,38.0,13.0,12.0,2.0,2.0,1.0,3.0,74.0,43.0,26.0,11.0,12.0,6.0,12.0,3.0,9125.0,70.0,931.0
24231,2021-580,Australian Open,Hard,128.0,G,2021-02-08,173,106401,,,Nick Kyrgios,R,193.0,AUS,25.7,200005,29.0,,Ugo Humbert,L,188.0,FRA,22.6,5-7 6-4 3-6 7-6(2) 6-4,5,R64,205.0,30.0,5.0,152.0,104.0,83.0,24.0,27.0,2.0,5.0,27.0,4.0,169.0,117.0,91.0,23.0,26.0,6.0,9.0,47.0,1190.0,34.0,1671.0
24232,2021-580,Australian Open,Hard,128.0,G,2021-02-08,174,105777,18.0,,Grigor Dimitrov,R,191.0,BUL,29.7,106109,,WC,Alex Bolt,L,183.0,AUS,28.0,7-6(1) 6-1 6-2,5,R64,110.0,10.0,4.0,85.0,58.0,47.0,17.0,14.0,4.0,4.0,6.0,3.0,87.0,60.0,33.0,14.0,13.0,5.0,9.0,21.0,2260.0,166.0,400.0
24233,2021-580,Australian Open,Hard,128.0,G,2021-02-08,175,105807,15.0,,Pablo Carreno Busta,R,188.0,ESP,29.5,106210,,,Jiri Vesely,L,198.0,CZE,27.5,6-3 7-6(3) 2-6 6-4,5,R64,153.0,3.0,4.0,125.0,77.0,62.0,27.0,20.0,6.0,8.0,36.0,4.0,107.0,75.0,60.0,15.0,19.0,1.0,3.0,16.0,2585.0,68.0,958.0
24234,2021-580,Australian Open,Hard,128.0,G,2021-02-08,176,133430,11.0,,Denis Shapovalov,L,185.0,CAN,21.8,106071,,Q,Bernard Tomic,R,196.0,AUS,28.3,6-1 6-3 6-2,5,R64,107.0,16.0,7.0,83.0,50.0,42.0,18.0,12.0,7.0,7.0,6.0,5.0,95.0,51.0,29.0,18.0,12.0,5.0,11.0,12.0,2830.0,233.0,253.0
24235,2021-580,Australian Open,Hard,128.0,G,2021-02-08,177,200000,20.0,,Felix Auger Aliassime,R,193.0,CAN,20.5,105902,,,James Duckworth,R,183.0,AUS,29.0,6-4 6-1 6-2,5,R64,105.0,19.0,3.0,69.0,43.0,35.0,15.0,13.0,0.0,0.0,3.0,1.0,74.0,50.0,28.0,12.0,12.0,4.0,10.0,19.0,2346.0,105.0,721.0
24236,2021-580,Australian Open,Hard,128.0,G,2021-02-08,178,106234,,Q,Aslan Karatsev,R,185.0,RUS,27.4,106078,,,Egor Gerasimov,R,196.0,BLR,28.2,6-0 6-1 6-0,5,R64,93.0,10.0,2.0,68.0,40.0,29.0,16.0,10.0,5.0,5.0,5.0,5.0,74.0,51.0,20.0,7.0,9.0,8.0,17.0,114.0,642.0,79.0,854.0
24237,2021-580,Australian Open,Hard,128.0,G,2021-02-08,179,106043,8.0,,Diego Schwartzman,R,170.0,ARG,28.4,124186,,LL,Alexandre Muller,R,183.0,FRA,24.0,6-2 6-0 6-3,5,R64,92.0,0.0,1.0,60.0,41.0,28.0,11.0,12.0,2.0,4.0,5.0,5.0,73.0,47.0,19.0,9.0,11.0,6.0,15.0,9.0,3480.0,210.0,305.0
24238,2021-580,Australian Open,Hard,128.0,G,2021-02-08,180,126094,7.0,,Andrey Rublev,R,188.0,RUS,23.3,106329,,,Thiago Monteiro,L,183.0,BRA,26.6,6-4 6-4 7-6(8),5,R64,128.0,16.0,0.0,93.0,59.0,49.0,25.0,16.0,4.0,4.0,10.0,2.0,110.0,74.0,53.0,22.0,16.0,7.0,9.0,8.0,4429.0,74.0,894.0
24239,2021-580,Australian Open,Hard,128.0,G,2021-02-08,181,103852,,,Feliciano Lopez,L,188.0,ESP,39.3,132283,31.0,,Lorenzo Sonego,R,191.0,ITA,25.7,5-7 3-6 6-3 7-5 6-4,5,R64,198.0,16.0,4.0,154.0,94.0,75.0,34.0,26.0,9.0,11.0,15.0,3.0,141.0,106.0,80.0,21.0,26.0,0.0,3.0,65.0,998.0,35.0,1588.0
24240,2021-580,Australian Open,Hard,128.0,G,2021-02-08,182,134770,24.0,,Casper Ruud,R,183.0,NOR,22.1,126205,,,Tommy Paul,R,185.0,USA,23.7,3-6 6-2 6-4 7-5,5,R64,163.0,11.0,4.0,132.0,89.0,59.0,26.0,20.0,10.0,13.0,4.0,4.0,116.0,71.0,48.0,22.0,19.0,6.0,11.0,28.0,1739.0,53.0,1080.0
24241,2021-580,Australian Open,Hard,128.0,G,2021-02-08,183,105430,,,Radu Albot,R,175.0,MDA,31.2,106331,,WC,Christopher Oconnell,R,183.0,AUS,26.6,6-2 7-5 7-6(8),5,R64,140.0,5.0,3.0,103.0,76.0,58.0,15.0,16.0,2.0,3.0,12.0,1.0,104.0,66.0,46.0,18.0,16.0,6.0,10.0,85.0,817.0,121.0,568.0
24242,2021-580,Australian Open,Hard,128.0,G,2021-02-08,184,144750,,,Lloyd Harris,R,193.0,RSA,23.9,200615,,WC,Alexei Popyrin,R,196.0,AUS,21.5,6-2 1-6 6-3 6-7(5) 6-3,5,R64,180.0,25.0,5.0,127.0,82.0,71.0,23.0,23.0,2.0,4.0,21.0,7.0,141.0,82.0,64.0,29.0,22.0,4.0,8.0,91.0,793.0,113.0,643.0
24243,2021-580,Australian Open,Hard,128.0,G,2021-02-08,185,111456,,,Mackenzie Mcdonald,R,178.0,USA,25.8,106432,22.0,,Borna Coric,R,188.0,CRO,24.2,6-4 6-2 4-6 6-4,5,R64,149.0,13.0,0.0,115.0,82.0,59.0,23.0,19.0,4.0,5.0,18.0,5.0,106.0,70.0,55.0,16.0,19.0,6.0,10.0,192.0,345.0,25.0,1855.0
24244,2021-580,Australian Open,Hard,128.0,G,2021-02-08,186,105936,28.0,,Filip Krajinovic,R,185.0,SRB,28.9,104665,,,Pablo Andujar,R,180.0,ESP,35.0,6-2 5-7 6-1 6-4,5,R64,177.0,10.0,6.0,125.0,66.0,53.0,27.0,19.0,10.0,13.0,7.0,8.0,118.0,81.0,49.0,14.0,18.0,9.0,16.0,33.0,1673.0,59.0,1044.0
24245,2021-580,Australian Open,Hard,128.0,G,2021-02-08,187,106421,4.0,,Daniil Medvedev,R,198.0,RUS,24.9,106148,,,Roberto Carballes Baena,R,183.0,ESP,27.8,6-2 7-5 6-1,5,R64,104.0,13.0,3.0,76.0,49.0,42.0,13.0,14.0,2.0,4.0,0.0,3.0,72.0,40.0,19.0,13.0,13.0,1.0,8.0,4.0,8715.0,99.0,751.0
24246,2021-580,Australian Open,Hard,128.0,G,2021-02-08,188,126774,5.0,,Stefanos Tsitsipas,R,193.0,GRE,22.4,106423,,WC,Thanasi Kokkinakis,R,193.0,AUS,24.8,6-7(5) 6-4 6-1 6-7(5) 6-4,5,R64,272.0,17.0,10.0,147.0,93.0,80.0,30.0,26.0,3.0,3.0,23.0,8.0,207.0,129.0,93.0,36.0,25.0,17.0,22.0,6.0,5965.0,267.0,209.0
24247,2021-580,Australian Open,Hard,128.0,G,2021-02-08,189,144707,,,Mikael Ymer,R,183.0,SWE,22.4,207989,,Q,Carlos Alcaraz,R,183.0,ESP,17.7,2-6 6-4 6-4 7-6(5),5,R64,188.0,2.0,8.0,132.0,88.0,56.0,19.0,20.0,7.0,15.0,7.0,5.0,133.0,83.0,52.0,22.0,20.0,10.0,18.0,95.0,775.0,141.0,484.0
24248,2021-580,Australian Open,Hard,128.0,G,2021-02-08,190,111575,19.0,,Karen Khachanov,R,198.0,RUS,24.7,105575,,,Ricardas Berankis,R,175.0,LTU,30.6,6-2 6-4 6-4,5,R64,117.0,12.0,2.0,77.0,51.0,39.0,20.0,14.0,2.0,2.0,4.0,4.0,109.0,68.0,43.0,19.0,14.0,10.0,14.0,20.0,2290.0,73.0,909.0
24249,2021-580,Australian Open,Hard,128.0,G,2021-02-08,191,126610,9.0,,Matteo Berrettini,R,196.0,ITA,24.8,207830,,Q,Tomas Machac,R,183.0,CZE,20.3,6-3 6-2 4-6 6-3,5,R64,159.0,19.0,2.0,117.0,78.0,61.0,19.0,18.0,12.0,13.0,9.0,2.0,122.0,78.0,45.0,25.0,18.0,4.0,9.0,10.0,3345.0,199.0,333.0
24250,2021-580,Australian Open,Hard,128.0,G,2021-02-08,192,104926,16.0,,Fabio Fognini,R,178.0,ITA,33.7,106099,,,Salvatore Caruso,R,185.0,ITA,28.1,4-6 6-2 2-6 6-3 7-6(12),5,R64,236.0,5.0,6.0,148.0,81.0,63.0,40.0,24.0,4.0,7.0,10.0,5.0,147.0,81.0,59.0,37.0,23.0,10.0,13.0,17.0,2535.0,78.0,863.0
24251,2021-580,Australian Open,Hard,128.0,G,2021-02-08,193,200282,21.0,,Alex De Minaur,R,183.0,AUS,21.9,104655,,,Pablo Cuevas,R,180.0,URU,35.1,6-3 6-3 7-5,5,R64,119.0,1.0,0.0,86.0,51.0,44.0,18.0,15.0,2.0,3.0,9.0,2.0,101.0,68.0,45.0,12.0,15.0,9.0,14.0,23.0,2065.0,72.0,927.0
24252,2021-580,Australian Open,Hard,128.0,G,2021-02-08,194,111815,,,Cameron Norrie,L,188.0,GBR,25.4,126128,,Q,Roman Safiullin,R,185.0,RUS,23.5,3-6 7-5 6-3 7-6(3),5,R64,211.0,8.0,5.0,136.0,96.0,69.0,18.0,21.0,6.0,11.0,5.0,3.0,152.0,91.0,61.0,28.0,21.0,14.0,20.0,69.0,935.0,183.0,357.0
24253,2021-580,Australian Open,Hard,128.0,G,2021-02-08,195,104745,2.0,,Rafael Nadal,L,185.0,ESP,34.6,111581,,Q,Michael Mmoh,R,188.0,USA,23.0,6-1 6-4 6-2,5,R64,107.0,7.0,3.0,67.0,51.0,43.0,9.0,13.0,0.0,0.0,8.0,4.0,73.0,46.0,27.0,12.0,12.0,6.0,11.0,2.0,9850.0,177.0,368.0
24254,2021-580,Australian Open,Hard,128.0,G,2021-02-08,196,104925,1.0,,Novak Djokovic,R,188.0,SRB,33.7,126203,27.0,,Taylor Fritz,R,196.0,USA,23.2,7-6(1) 6-4 3-6 4-6 6-2,5,R32,205.0,15.0,5.0,159.0,105.0,79.0,27.0,25.0,9.0,12.0,24.0,1.0,153.0,98.0,69.0,33.0,24.0,5.0,9.0,1.0,12030.0,31.0,1695.0
24255,2021-580,Australian Open,Hard,128.0,G,2021-02-08,197,105683,14.0,,Milos Raonic,R,196.0,CAN,30.1,105916,,,Marton Fucsovics,R,188.0,HUN,29.0,7-6(2) 5-7 6-2 6-2,5,R32,193.0,13.0,5.0,109.0,61.0,51.0,30.0,20.0,1.0,3.0,2.0,7.0,146.0,72.0,49.0,36.0,20.0,7.0,12.0,14.0,2630.0,55.0,1072.0
24256,2021-580,Australian Open,Hard,128.0,G,2021-02-08,198,105583,23.0,,Dusan Lajovic,R,183.0,SRB,30.6,124079,,,Pedro Martinez,R,185.0,ESP,23.7,6-7(6) 7-5 6-1 6-4,5,R32,193.0,10.0,3.0,120.0,87.0,65.0,18.0,21.0,4.0,6.0,2.0,3.0,151.0,109.0,68.0,18.0,20.0,9.0,16.0,27.0,1785.0,87.0,810.0
24257,2021-580,Australian Open,Hard,128.0,G,2021-02-08,199,100644,6.0,,Alexander Zverev,R,198.0,GER,23.8,105173,32.0,,Adrian Mannarino,L,180.0,FRA,32.6,6-3 6-3 6-1,5,R32,103.0,19.0,6.0,75.0,51.0,45.0,12.0,13.0,3.0,3.0,4.0,3.0,80.0,41.0,25.0,19.0,12.0,7.0,12.0,7.0,5615.0,36.0,1561.0
